	Name der Institution	Ort	Name Ministerien	Affiliation ROR	ROR ID	GRID ID	Wikidata ID	Einrichtungsart	URL Webseite Institution	Name GERiT	Ort GERiT	GERiT ID 	URL der Einrichtung GERiT	Name GERiT English	GRID ID GERiT	DFG Instituts ID GERiT	Straße GERiT	Hausnummer GERiT	Postfach GERiT	Postleitzahl vor Ort GERiT	Ort GERiT	DESTATIS Fächerguppe GERiT	DESTATIS Lehr- Forschungsbereich GERiT	DESTATIS Fachgebiet GERiT	Crossref ID 1 GERiT	Crossref ID 2 GERiT	Crossref ID 3 GERiT	Einrichtungsart GERiT	Einrichtungsart GERIT English	OA Webseite der Institution	OA Webseite Datum	OA-Beauftragte/r	OA-Beauftragte/r URL	OA-Beauftragte/r URL Datum	Ansprechperson für Open Access	Ansprechperson für Open Access URL	Ansprechperson für Open Access URL Datum	(Funktions-)Emailadresse	OA Policy	OA Policy Datum	OA Policy URL	OA Policy URL Datum	OA Leitlinie	OA Leitlinie Datum	OA Leitlinie URL	OA Leitlinie URL Datum	Publikationsfonds	Publikationsfonds Art der Finanzierung	Zs. Publikationsfonds	Zs. Publikationsfonds URL	Mono Publikationsfonds 	Mono Publikationsfonds URL	Publikationsfonds Datum Recherche	Repositorium URL	OA-Verlag	OA-Verlag URL	OA-Verlag Datum Recherche	OJS-Standort	OJS-Standort URL	OJS-Standort Datum Recherche	OA/OS-Preis URL	Berliner Erklärung	Datum Berliner Erklärung (Bundesländeratlas)	Berliner Erklärung Datum Recherche	OA2020	Datum OA2020 (Bundesländeratlas)	OA2020 Datum Recherche	DORA Institution	DORA Datum Recherche	Jussieu	Jussieu Datum Recherche	aktualisiert am
Niedersachsen	Max-Planck-Institut für Gravitationsphysik, Teilinstitut Hannover	Hannover	Max-Planck-Institut für Gravitationsphysik, Teilinstitut Hannover	NA	NA	NA	NA	Forschungsorganisation: Max-Planck-Gesellschaft	https://www.mpg.de/152545/gravitationsphysik-hannover	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	www.aei.mpg.de/459673/publishing	01.03.2021	NA	NA	01.03.2021	Recherche fehlt	www.aei.mpg.de/459897/publishing	26.02.2021	anja[​dot]lehmann[at]aei[​dot]mpg[​dot]de	ja, als MPG	NA	openaccess.mpg.de/3544/Positionen		NA	NA			ja	über die MPG	ja	www.mpdl.mpg.de/ueber-uns/nachrichten/602-open-access-publizieren.html	nein	NA	01.03.2021	pure.mpg.de/	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	ja, als MPG	22.10.2003		ja, als MPG	21.03.2016		nein		nein		07.05.2021
Niedersachsen	Max-Planck-Institut für Dynamik und Selbstorganisation (MPIDS)	Göttingen	Max-Planck-Institut für Dynamik und Selbstorganisation (MPIDS)	Max Planck Institute for Dynamics and Self-Organization	https://ror.org/0087djs12	grid.419514.c	Q277098	Forschungsorganisation: Max-Planck-Gesellschaft	www.ds.mpg.de/	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	01.03.2021	NA	NA	01.03.2021	Recherche fehlt	NA	26.02.2021	NA	ja, als MPG	NA	openaccess.mpg.de/3544/Positionen		NA	NA			ja	über die MPG	ja	www.mpdl.mpg.de/ueber-uns/nachrichten/602-open-access-publizieren.html	nein	NA	01.03.2021	pure.mpg.de/	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	ja, als MPG	22.10.2003		ja, als MPG	21.03.2016		nein		nein		07.05.2021
Niedersachsen	Leibniz-Akademie e. V.	Hannover	NA	NA	NA	NA	NA	Hochschule	leibniz-akademie.de/index.php?id=155	Leibniz-Akademie e. V.	Hannover	http://www.gerit.org/de/institutiondetail/458755175	leibniz-akademie.de/index.php?id=155	NA	NA	NA	Expo Plaza	11	NA	30539	Hannover	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		14.06.2021
Niedersachsen	Bundesamt für Strahlenschutz (BfS)	Salzgitter	NA	NA	https://ror.org/02yvd4j36	grid.31567.36	Q1005494	Ressortforschung	www.bfs.de/DE/home/home_node.html	Bundesamt für Strahlenschutz (BfS)	Salzgitter	http://www.gerit.org/de/institutiondetail/12926	www.bfs.de/DE/home/home_node.html	Federal Office for Radiation Protection (BfS)	grid.31567.36	NA	Willy-Brandt-Straße	5	NA	38226	Salzgitter	Ingenieurwissenschaften	Maschinenbau/Verfahrenstechnik	Sicherheitstechnik	NA	NA	NA	Bundesforschung	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		14.06.2021
Niedersachsen	Bundesinstitut für Kultur und Geschichte der Deutschen im östlichen Europa (BKGE)	Oldenburg	NA	NA	NA	NA	Q1006216	Ressortforschung	www.bkge.de	Bundesinstitut für Kultur und Geschichte der Deutschen im östlichen Europa (BKGE)	Oldenburg	http://www.gerit.org/de/institutiondetail/25626	www.bkge.de	Federal Institute for Culture and History of the Germans in Eastern Europe	NA	NA	Johann-Justus-Weg	147a	NA	26127	Oldenburg	Geisteswissenschaften	Geschichte	Länder-, Landesgeschichte	NA	NA	NA	Bundesforschung	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		14.06.2021
Niedersachsen	SRH Hochschule für Logistik und Wirtschaft Hamm	Hamm	NA	NA	https://ror.org/01k6xby62	grid.466367.6	NA	Hochschule	www.fh-hamm.de	SRH Hochschule für Logistik und Wirtschaft Hamm	Hamm	http://www.gerit.org/de/institutiondetail/198618234	www.fh-hamm.de	SRH University of Applied Sciences for Logistics and Business, Hamm	NA	NA	Platz der Deutschen Einheit	1	NA	59065	Hamm	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		14.06.2021
Niedersachsen	Fachhochschule für Interkulturelle Theologie (FIT) Hermannsburg	Hermannsburg	NA	NA	NA	NA	Q1391271	Hochschule	www.fh-hermannsburg.de/	Fachhochschule für Interkulturelle Theologie (FIT) Hermannsburg	Hermannsburg	http://www.gerit.org/de/institutiondetail/257864502	www.fh-hermannsburg.de/	University of Intercultural Theology (FIT) Hermannsburg	NA	NA	Missionsstraße	3-5	NA	29320	Hermannsburg	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		14.06.2021
Niedersachsen	Fachhochschule für die Wirtschaft Hannover (FHDW)	Hannover	NA	NA	https://ror.org/03z6vda50	grid.500243.0	Q1391282	Hochschule	www.fhdw-hannover.de	Fachhochschule für die Wirtschaft Hannover (FHDW)	Hannover	http://www.gerit.org/de/institutiondetail/220269952	www.fhdw-hannover.de	University of Applied Sciences in Hannover (FHDW)	grid.500243.0	NA	Freundallee	15	NA	30173	Hannover	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		14.06.2021
Niedersachsen	Hochschule für angewandte Wissenschaft und Kunst Hildesheim/Holzminden/Göttingen	Hildesheim	NA	NA	https://ror.org/00f5q5839	grid.461644.5	Q1562772	Hochschule	www.hawk.de/de	Hochschule für angewandte Wissenschaft und Kunst Hildesheim/Holzminden/Göttingen	Hildesheim	http://www.gerit.org/de/institutiondetail/10253	www.hawk.de/de	University of Applied Sciences and Arts Hildesheim/Holzminden/Göttingen	grid.461644.5	NA	Hohnsen	4	NA	31134	Hildesheim	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		14.06.2021
Niedersachsen	Hochschule Hildesheim/Holzminden/Göttingen (HAWK)	Hildesheim	Hochschule Hildesheim/Holzminden/Göttingen (HAWK)	NA	https://ror.org/00f5q5839	grid.461644.5	Q1562772	Hochschule	www.hawk.de/de	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	www.hawk.de/de/hochschule/organisation-und-personen/zentrale-einrichtungen/zentrum-fuer-information-medien-und-technologie/bibliothek/openaccess	21.12.2020	NA	NA	21.12.2020	Recherche fehlt	www.hawk.de/de/hochschule/organisation-und-personen/zentrale-einrichtungen/zentrum-fuer-information-medien-und-technologie/bibliothek/openaccess	21.12.2020	Kontakformular	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	21.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		21.12.2020
Niedersachsen	Hochschule für Bildende Künste Braunschweig	Braunschweig	NA	NA	https://ror.org/03aft2f80	grid.461648.9	Q879216	Hochschule	www.hbk-bs.de	Hochschule für Bildende Künste Braunschweig	Braunschweig	http://www.gerit.org/de/institutiondetail/10251	www.hbk-bs.de	Braunschweig University of Art	grid.461648.9	NA	Johannes-Selenka-Platz	1	NA	38118	Braunschweig	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Musik/Kunst-HS	NA	www.hbk-bs.de/einrichtungen/bibliothek/online-publizieren/	21.12.2020	NA	NA	21.12.2020	Recherche fehlt	www.hbk-bs.de/einrichtungen/bibliothek/online-publizieren/	21.12.2020	f[​dot]stiller[at]hbk-bs[​dot]de	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	21.12.2020	opus.hbk-bs.de/home	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		21.12.2020
Niedersachsen	Hochschule für Künste im Sozialen (HKS)	Ottersberg	NA	NA	https://ror.org/00xnq7h44	grid.462297.c	Q1391213	Hochschule	www.hks-ottersberg.de	Hochschule für Künste im Sozialen (HKS)	Ottersberg	http://www.gerit.org/de/institutiondetail/13096	www.hks-ottersberg.de	Ottersberg College	NA	NA	Am Wiestebruch	68	NA	28870	Ottersberg	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		14.06.2021
Niedersachsen	Hochschule für Musik, Theater und Medien Hannover	Hannover	Hochschule für Musik, Theater und Medien Hannover	NA	https://ror.org/00x67m532	grid.460113.1	Q455331	Hochschule	www.hmtm-hannover.de/	Hochschule für Musik, Theater und Medien Hannover	Hannover	http://www.gerit.org/de/institutiondetail/10246	www.hmtm-hannover.de/	Hanover College of Music and Drama	grid.460113.1	NA	Emmichplatz	1	NA	30175	Hannover	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Musik/Kunst-HS	NA	www.hmtm-hannover.de/de/studium/hochschulbibliothek/open-access/	44186	NA	NA	21.12.2020	Recherche fehlt	www.hmtm-hannover.de/de/studium/hochschulbibliothek/open-access/	21.12.2020	wiebke[​dot]fleck[at]hmtm-hannover[​dot]de	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	44186	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		44186
Niedersachsen	Norddeutsche Hochschule für Rechtspflege in Hildesheim	Hildesheim	Norddeutsche Hochschule für Rechtspflege in Hildesheim	NA	https://ror.org/02743t710	grid.466278.9	Q1997776	Hochschule	www.hr-nord.niedersachsen.de/index.php?id=49	Norddeutsche Hochschule für Rechtspflege (HR Nord)	Hildesheim	http://www.gerit.org/de/institutiondetail/210895204	www.fhr-nord.niedersachsen.de	North German University of Applied Sciences for Administration of Justice	grid.466278.9	NA	Godehardsplatz	6	NA	31134	Hildesheim	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	NA	28.12.2020	NA	NA	28.12.2020	Recherche fehlt	NA	28.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	28.12.2020	NA	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		28.12.2020
Niedersachsen	Hochschule Emden/Leer	Emden	Hochschule Emden/Leer	NA	https://ror.org/01bc76c69	grid.454316.1	Q1622096	Hochschule	www.hs-emden-leer.de/	Hochschule Emden/Leer	Emden	http://www.gerit.org/de/institutiondetail/980710	www.hs-emden-leer.de/	University of Applied Sciences Emden/Leer	NA	NA	Constantiaplatz	4	NA	26723	Emden	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	www.hs-emden-leer.de/hochschule/organisation/einrichtungen/campusdidaktik/informationen-zum-lehren-lernen?get=params&cHash=6ccd88516cebe42e8b48c40e1d66a161	21.12.2020	NA	NA	21.12.2020	Recherche fehlt	NA	21.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	21.12.2020	opus.hs-emden-leer.de/home	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		21.12.2020
Niedersachsen	Hochschule Osnabrück	Osnabrück	Hochschule Osnabrück	NA	https://ror.org/059vymd37	grid.434095.f	Q1622135	Hochschule	www.hs-osnabrueck.de/	Hochschule Osnabrück	Osnabrück	http://www.gerit.org/de/institutiondetail/10255	www.hs-osnabrueck.de	Osnabrück University of Applied Sciences	grid.434095.f	NA	Albrechtstraße	30	NA	49076	Osnabrück	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	www.ub.uni-osnabrueck.de/publizieren_archivieren/open_access.html	21.12.2020	NA	NA	21.12.2020	Recherche fehlt	NA	21.12.2020	NA	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	21.12.2020	opus.hs-osnabrueck.de/home	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		21.12.2020
Niedersachsen	Hochschule 21 Buxtehude	Buxtehude	NA	NA	https://ror.org/00xdvw685	grid.466336.2	Q1622069	Hochschule	www.hs21.de/startseite/	Hochschule 21 Buxtehude	Buxtehude	http://www.gerit.org/de/institutiondetail/198800578	www.hs21.de/startseite/	University 21 Buxtehude	grid.466336.2	NA	Harburger Straße	6	NA	21614	Buxtehude	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		14.06.2021
Niedersachsen	Hochschule Weserbergland	Hameln	NA	NA	https://ror.org/0367m1n91	grid.466364.5	Q1400766	Hochschule	www.hsw-hameln.de/	Hochschule Weserbergland	Hameln	http://www.gerit.org/de/institutiondetail/195374963	www.hsw-hameln.de/	University of Applied Sciences Weserbergland (HSW)	grid.466364.5	NA	Am Stockhof	2	NA	31785	Hameln	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		14.06.2021
Niedersachsen	Leibniz-Fachhochschule	Hannover	NA	NA	https://ror.org/03eqwj662	grid.466454.1	Q30263706	Hochschule	www.leibniz-fh.de	Leibniz-Fachhochschule	Hannover	http://www.gerit.org/de/institutiondetail/233118106	www.leibniz-fh.de	Leibniz University of Applied Sciences Hannover	grid.466454.1	NA	Expo Plaza	11	NA	30539	Hannover	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		14.06.2021
Niedersachsen	Kommunale Hochschule für Verwaltung in Niedersachsen (HSVN)	Hannover	NA	NA	NA	NA	NA	Hochschule	www.nsi-hsvn.de/linkit.php?menuid=73&topmenu=73	Kommunale Hochschule für Verwaltung in Niedersachsen (HSVN)	Hannover	http://www.gerit.org/de/institutiondetail/210904013	www.nsi-hsvn.de/linkit.php?menuid=73&topmenu=73	Communal University of Applied Sciences for Administration in Lower Saxony	NA	NA	Wielandstraße	8	NA	30169	Hannover	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		14.06.2021
Niedersachsen	Ostfalia Hochschule für angewandte Wissenschaften	Wolfenbüttel	Hochschule Ostfalia	NA	https://ror.org/01bk10867	grid.461772.1	Q2035460	Hochschule	www.ostfalia.de/cms/de	Ostfalia Hochschule für angewandte Wissenschaften	Wolfenbüttel	http://www.gerit.org/de/institutiondetail/10254	www.ostfalia.de/cms/de	Ostfalia University of Applied Sciences	grid.461772.1	NA	Salzdahlumer Straße	46/48	NA	38302	Wolfenbüttel	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	www.ostfalia.de/cms/de/bib/publizieren/open-access/	21.6.2021	NA	NA	21.6.2021	Julia Wiesner	https://www.ostfalia.de/cms/de/bib/publizieren/OPUS/	21.6.2021	opus[at]ostfalia[dot]de	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	Recherche fehlt	opus.ostfalia.de/home	nein	NA	13.06.2021	nein	NA	13.06.2021	NA	nein	NA		nein	NA		nein		nein		14.06.2021
Niedersachsen	PFH Private Hochschule Göttingen	Göttingen	NA	NA	https://ror.org/01we8bn75	grid.462770.0	Q2044046	Hochschule	www.pfh.de	PFH Private Hochschule Göttingen	Göttingen	http://www.gerit.org/de/institutiondetail/13033	www.pfh.de	Private University of Applied Sciences	grid.462770.0	NA	Weender Landstraße	3-7	NA	37073	Göttingen	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		14.06.2021
Niedersachsen	Private Hochschule für Wirtschaft und Technik gGmbH	Vechta	NA	NA	NA	NA	NA	Hochschule	www.phwt.de	Private Hochschule für Wirtschaft und Technik gGmbH	Vechta	http://www.gerit.org/de/institutiondetail/29564	www.phwt.de	Private University of Applied Sciences for Business and Technology - Vechta/Diepholz gGmbH	NA	NA	Rombergstraße	40	NA	49377	Vechta	Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen)	Hochschule insgesamt	Hochschule allgemein	NA	NA	NA	Weitere HS/FS	NA	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt		Recherche fehlt	Recherche fehlt			Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	Recherche fehlt	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		14.06.2021
Niedersachsen	Physikalisch-Technische Bundesanstalt, Braunschweig und Berlin	Braunschweig	Physikalisch-Technische Bundesanstalt, Braunschweig und Berlin	NA	https://ror.org/05r3f7h03	grid.4764.1	Q470438	Ressortforschung	www.ptb.de/cms/	Physikalisch-Technische Bundesanstalt (PTB)	Braunschweig	http://www.gerit.org/de/institutiondetail/10445	www.ptb.de/	Physikalisch-Technische Bundesanstalt (PTB)	grid.4764.1	NA	Bundesallee	100	NA	38116	Braunschweig	Mathematik, Naturwissenschaften	Physik, Astronomie	Technische Physik	NA	NA	NA	Bundesforschung	NA	NA	28.12.2020	NA	NA	28.12.2020	Dr. Joachim Erich Meier	www.ptb.de/cms/ptb/fachabteilungen/abtq/ref-q11/ptb-publica.html	28.12.2020	joachim[​dot]meier[at]ptb[​dot]de	nein	NA	NA		NA	NA			nein	NA	NA	NA	NA	NA	28.12.2020	oar.ptb.de/	nein	NA	13.06.2021	nein	NA	13.06.2021	Recherche fehlt	nein	NA		nein	NA		nein		nein		28.12.2020
